Date,Vendor,Campaign,Impressions,Clicks,Spend,Conversions,Site Visits,Funnel,CTR,CPC,CPA,CVR
2024-12-13,Meta,Campaign 3,10953,662,538.2277949,33,910,Upper,0.06044006208344746,0.8130329228096678,16.30993317878788,0.04984894259818731
2024-05-19,YouTube,Campaign 1,31459,2289,803.2501109,113,2368,Upper,0.07276137194443562,0.35091747964176495,7.1084080610619464,0.049366535605067714
2024-11-12,TikTok,Campaign 3,16438,636,1968.451559,36,878,Middle,0.038690838301496534,3.0950496210691827,54.679209972222225,0.05660377358490566
2024-09-05,Google,Campaign 3,6650,393,1316.125741,15,588,Lower,0.05909774436090225,3.3489204605597966,87.74171606666667,0.03816793893129771
2024-07-03,Meta,Campaign 2,35357,1042,1843.405112,50,1211,Upper,0.0294708261447521,1.7691027946257196,36.86810224,0.04798464491362764
2024-06-27,Google,Campaign 2,46531,3637,131.6018417,157,3901,Lower,0.07816294513335195,0.03618417423700852,0.8382282910828025,0.043167445697003023
2024-06-04,Meta,Campaign 4,18617,798,381.9305715,41,1025,Upper,0.042864048987484554,0.4786097387218045,9.315379792682926,0.05137844611528822
2024-09-20,Meta,Campaign 3,45146,2268,537.5047184,120,2366,Upper,0.050237008815841935,0.23699502574955908,4.479205986666667,0.05291005291005291
2024-09-16,Google,Campaign 3,42291,1337,634.703343,61,1514,Lower,0.03161429145681114,0.47472202169035155,10.404972836065575,0.0456245325355273
2025-02-01,Meta,Campaign 4,41704,3143,1291.062011,167,3402,Upper,0.0753644734318051,0.4107737865097041,7.730910245508982,0.053133948456888326
2025-03-17,YouTube,Campaign 5,30105,1892,283.9639043,104,2173,Upper,0.0628467032054476,0.15008663017970403,2.7304221567307696,0.05496828752642706
2024-11-24,Google,Campaign 4,16457,803,1965.262528,33,868,Lower,0.04879382633529805,2.447400408468244,59.55340993939394,0.0410958904109589
2024-06-29,Google,Campaign 2,19257,592,802.3253353,25,820,Lower,0.03074206781949421,1.3552792826013513,32.093013412,0.04222972972972973
2024-08-02,Meta,Campaign 2,35673,2644,1640.015265,123,2731,Upper,0.07411768003812406,0.6202780881240545,13.33345743902439,0.04652042360060514
2024-08-29,Google,Campaign 3,36581,865,1915.24416,33,1114,Lower,0.02364615510784287,2.2141550982658957,58.037701818181816,0.03815028901734104
2025-01-30,LinkedIn,Campaign 2,10512,329,1441.802808,15,412,Middle,0.03129756468797565,4.3823793556231,96.12018719999999,0.04559270516717325
2025-05-02,LinkedIn,Campaign 4,18613,1226,1085.080653,65,1338,Middle,0.0658679417611347,0.8850576288743882,16.693548507692306,0.05301794453507341
2024-06-12,Verizon DSP,Campaign 3,27071,1187,1971.095397,47,1297,Middle,0.04384765985741199,1.6605689949452402,41.938199936170214,0.039595619208087615
2025-05-05,Google,Campaign 4,5174,353,316.6056045,16,484,Lower,0.0682257441051411,0.8968997294617564,19.78785028125,0.0453257790368272
2024-07-07,YouTube,Campaign 4,46952,624,500.3562822,34,797,Upper,0.013290168682910206,0.8018530163461539,14.716361241176472,0.05448717948717949
2025-05-02,Meta,Campaign 3,13093,770,410.344543,33,782,Upper,0.05881005117238219,0.5329149909090909,12.434683121212121,0.04285714285714286
2024-11-17,LinkedIn,Campaign 5,25436,1867,1029.125106,98,1981,Middle,0.07339990564554175,0.5512185891805035,10.501276591836735,0.05249062667380825
2024-05-17,Google,Campaign 2,10754,596,1997.637094,30,626,Lower,0.055421238608889714,3.351740090604027,66.58790313333333,0.050335570469798654
2025-02-22,Google,Campaign 1,35799,2253,342.8305791,114,2345,Lower,0.06293471884689517,0.15216625792276964,3.0072857815789478,0.05059920106524634
2025-02-14,Meta,Campaign 1,40329,1408,836.4264306,70,1679,Upper,0.034912841875573405,0.5940528626420455,11.948949008571429,0.04971590909090909
2024-10-04,Google,Campaign 1,32316,631,1232.171672,31,805,Lower,0.019525931427156827,1.9527284817749604,39.74747329032258,0.0491283676703645
2024-11-24,Meta,Campaign 2,36694,2637,1186.989251,139,2651,Upper,0.0718646100179866,0.45012865036025784,8.539491014388489,0.052711414486158514
2024-06-08,Roku,Campaign 5,48593,3844,370.546403,190,4015,Middle,0.07910604408042311,0.096396046566077,1.9502442263157895,0.049427679500520294
2024-09-16,Meta,Campaign 4,21827,1180,1939.87085,52,1320,Upper,0.054061483483758645,1.6439583474576271,37.30520865384615,0.04406779661016949
2024-09-24,Meta,Campaign 3,36147,1072,203.1037991,59,1218,Upper,0.029656679669128834,0.18946249916044777,3.442437272881356,0.05503731343283582
2024-06-04,Google,Campaign 5,14519,780,627.8402804,35,876,Lower,0.05372270817549418,0.8049234364102564,17.938293725714285,0.04487179487179487
2025-04-08,Verizon DSP,Campaign 1,10804,204,1622.523143,6,444,Middle,0.01888189559422436,7.95354481862745,270.42052383333333,0.029411764705882353
2024-09-06,Meta,Campaign 2,48717,688,1884.030155,37,695,Upper,0.014122380277931728,2.738415922965116,50.919733918918915,0.05377906976744186
2024-05-20,Meta,Campaign 2,32525,455,1488.582506,32,517,Upper,0.01398923904688701,3.2716099032967034,46.5182033125,0.07032967032967033
2024-08-21,Meta,Campaign 3,22939,705,370.6066274,32,780,Upper,0.030733684990627317,0.5256831594326241,11.58145710625,0.04539007092198582
2025-01-28,Google,Campaign 4,7095,537,464.0546474,21,810,Lower,0.07568710359408033,0.8641613545623836,22.097840352380953,0.03910614525139665
2024-11-27,LinkedIn,Campaign 5,19009,663,1293.00197,38,909,Middle,0.03487821558209269,1.9502292156862746,34.02636763157895,0.05731523378582202
2024-08-06,Google,Campaign 5,21608,1093,1141.374469,57,1176,Lower,0.05058311736393928,1.0442584345837147,20.02411349122807,0.05215004574565416
2024-12-26,Google,Campaign 5,31342,1200,1711.209381,54,1278,Lower,0.03828728224108226,1.4260078175,31.68906261111111,0.045
2024-11-07,Meta,Campaign 4,45985,2680,678.3976187,125,2969,Upper,0.05827987387191475,0.25313343981343284,5.427180949599999,0.04664179104477612
2025-01-07,Roku,Campaign 4,6630,508,755.6078227,28,654,Middle,0.07662141779788839,1.4874169738188978,26.985993667857144,0.05511811023622047
2024-05-24,Roku,Campaign 4,38292,981,673.4762859,37,1157,Middle,0.0256189282356628,0.6865201691131498,18.20206178108108,0.03771661569826707
2025-03-11,YouTube,Campaign 3,7551,281,1497.991017,16,371,Upper,0.0372136140908489,5.330928886120996,93.6244385625,0.05693950177935943
2025-01-01,Roku,Campaign 2,28433,1121,1105.34834,65,1209,Middle,0.03942601906235712,0.9860377698483497,17.005359076923078,0.05798394290811775
2024-11-11,Verizon DSP,Campaign 1,33136,1761,1583.068891,91,1790,Middle,0.05314461612747465,0.8989601879613855,17.396361439560437,0.05167518455423055
2025-02-18,YouTube,Campaign 4,38800,2468,1719.398683,124,2531,Upper,0.06360824742268041,0.6966769380064829,13.866118411290321,0.050243111831442464
2025-05-05,Meta,Campaign 2,47195,1883,1256.945284,99,2150,Upper,0.039898294310838016,0.667522721189591,12.696417010101008,0.0525756771109931
2024-11-18,Google,Campaign 4,8121,234,1002.878929,16,423,Lower,0.028814185445142224,4.285807388888888,62.6799330625,0.06837606837606838
2025-04-03,YouTube,Campaign 1,39914,2999,1670.262598,156,3139,Upper,0.07513654356867265,0.5569398459486495,10.706811525641026,0.05201733911303768
2024-12-13,Google,Campaign 4,38632,1031,1887.305713,51,1241,Lower,0.026687720024849867,1.8305584025218233,37.00599437254902,0.049466537342386034
2025-01-25,Google,Campaign 2,32346,631,1027.185065,38,693,Lower,0.019507821678105483,1.6278685657686212,27.03118592105263,0.060221870047543584
2024-06-07,Meta,Campaign 3,10157,673,1271.45784,38,719,Upper,0.06625972235896425,1.8892389895988113,33.45941684210526,0.05646359583952452
2025-02-06,Verizon DSP,Campaign 1,47582,1808,1327.690429,99,1993,Middle,0.03799756210331638,0.7343420514380531,13.411014434343434,0.054756637168141595
2024-08-02,Meta,Campaign 2,44596,1236,798.1384375,60,1268,Upper,0.027715490178491346,0.6457430724110033,13.302307291666667,0.04854368932038835
2025-05-05,Roku,Campaign 5,19754,954,592.5966786,42,1206,Middle,0.04829401640174142,0.6211705226415094,14.109444728571429,0.0440251572327044
2024-11-13,TikTok,Campaign 5,7194,431,117.4231055,19,468,Middle,0.05991103697525716,0.2724434002320186,6.180163447368422,0.04408352668213457
2025-02-24,TikTok,Campaign 5,23221,887,702.326262,39,1061,Middle,0.03819818267947117,0.7917996189402481,18.008365692307695,0.043968432919954906
2024-07-13,Roku,Campaign 3,14113,695,1497.872062,35,819,Middle,0.049245376603131864,2.1552116,42.796344628571426,0.050359712230215826
2024-06-11,TikTok,Campaign 4,5761,96,419.3016666,4,348,Middle,0.016663773650407915,4.36772569375,104.82541665,0.041666666666666664
2024-06-12,Google,Campaign 4,20651,251,1531.160694,10,288,Lower,0.012154375090794634,6.10024180876494,153.1160694,0.0398406374501992
2025-03-01,Meta,Campaign 4,44933,3578,315.8295535,174,3647,Upper,0.07962967084325552,0.08826985844046953,1.8151123764367814,0.048630519843487985
2024-11-01,Google,Campaign 3,37265,1437,969.8201944,72,1670,Lower,0.038561653025627265,0.6748922716771051,13.469724922222222,0.05010438413361169
2024-08-22,Meta,Campaign 5,26301,1977,251.6757407,91,2182,Upper,0.07516824455343903,0.12730184152756702,2.7656674802197805,0.04602933737986849
2024-09-17,Roku,Campaign 4,16796,1230,219.6251079,59,1466,Middle,0.07323172183853298,0.17855699829268293,3.7224594559322033,0.04796747967479675
2024-08-06,TikTok,Campaign 3,34472,1109,1493.221397,55,1131,Middle,0.03217103736365746,1.346457526600541,27.149479945454544,0.04959422903516682
2025-03-23,TikTok,Campaign 3,10776,852,1010.97919,52,1102,Middle,0.07906458797327394,1.1865952934272301,19.4419075,0.06103286384976526
2024-06-09,Google,Campaign 2,49069,1718,393.0707861,76,1990,Lower,0.03501192198740549,0.22879556816065194,5.171984027631579,0.04423748544819558
2024-09-11,Meta,Campaign 4,37635,1606,403.7258397,79,1871,Upper,0.04267304370931314,0.25138595249066004,5.110453667088607,0.04919053549190536
2025-01-18,LinkedIn,Campaign 5,9739,671,149.3091168,33,860,Middle,0.06889824417291303,0.2225173126676602,4.52451869090909,0.04918032786885246
2024-07-12,YouTube,Campaign 1,49054,928,940.1877374,42,1196,Upper,0.018917927182288907,1.0131333377155172,22.385422319047617,0.04525862068965517
2024-10-30,TikTok,Campaign 3,39187,1786,1253.015143,90,2069,Middle,0.04557633909204583,0.7015762278835387,13.922390477777778,0.05039193729003359
2025-02-08,Google,Campaign 2,43442,822,549.964469,46,866,Lower,0.01892178076515814,0.6690565316301703,11.955749326086957,0.05596107055961071
2025-04-02,Meta,Campaign 1,29165,1059,1368.686513,62,1340,Upper,0.03631064632264701,1.29243296789424,22.07558891935484,0.05854579792256846
2025-03-08,TikTok,Campaign 3,31184,895,203.9539436,41,1081,Middle,0.02870061570035916,0.2278815012290503,4.974486429268293,0.04581005586592179
2024-09-02,LinkedIn,Campaign 2,39607,2840,1801.946352,135,2964,Middle,0.07170449667987983,0.6344881521126761,13.347750755555555,0.04753521126760563
2024-11-22,Verizon DSP,Campaign 4,47687,1318,418.5616863,65,1414,Middle,0.02763855977520079,0.3175733583459788,6.439410558461539,0.04931714719271624
2024-05-31,Meta,Campaign 2,37268,2092,1244.489162,111,2277,Upper,0.05613394869593217,0.5948800965583174,11.211614072072074,0.05305927342256214
2025-04-17,YouTube,Campaign 3,16677,1315,1146.91142,74,1487,Upper,0.07885111231036757,0.8721759847908744,15.498802972972971,0.05627376425855513
2024-08-13,YouTube,Campaign 4,39946,2071,195.7705257,119,2274,Upper,0.05184499073749562,0.09452946677933366,1.645130468067227,0.057460164171897636
2024-12-15,Verizon DSP,Campaign 5,44023,819,1392.359252,33,1025,Middle,0.018603911591667993,1.7000723467643468,42.1927046060606,0.040293040293040296
2024-11-07,TikTok,Campaign 2,30411,1658,1329.684211,78,1713,Middle,0.054519746144487194,0.8019808268998794,17.047233474358976,0.047044632086851626
2024-11-19,Google,Campaign 1,31410,1824,210.063819,80,1919,Lower,0.05807067812798472,0.11516656743421053,2.6257977375,0.043859649122807015
2024-10-22,Google,Campaign 4,18815,429,939.9248218,23,498,Lower,0.02280095668349721,2.1909669505827507,40.8662966,0.053613053613053616
2024-08-20,Google,Campaign 4,25870,1515,1055.654599,82,1752,Lower,0.058562040974101275,0.6968017155115511,12.873836573170731,0.05412541254125412
2024-11-15,Roku,Campaign 5,13360,715,896.4114499,37,737,Middle,0.053517964071856286,1.2537223075524475,24.227336483783784,0.05174825174825175
2025-03-03,Google,Campaign 2,28681,529,1005.693605,24,741,Lower,0.018444266238973536,1.9011221266540643,41.90390020833333,0.045368620037807186
2024-07-18,Roku,Campaign 1,27327,1405,263.537731,83,1684,Middle,0.05141435210597577,0.1875713387900356,3.1751533855421687,0.05907473309608541
2024-07-24,Google,Campaign 5,38108,1663,311.4677704,96,1874,Lower,0.04363913089115146,0.18729270619362598,3.2444559416666667,0.05772699939867709
2024-12-30,Meta,Campaign 2,17309,1286,1009.926602,70,1427,Upper,0.07429660870067595,0.7853239517884915,14.427522885714286,0.05443234836702955
2024-11-17,Google,Campaign 1,38402,2629,1048.474103,129,2654,Lower,0.06845997604291443,0.39881099391403574,8.127706224806202,0.04906808672499049
2024-07-01,Verizon DSP,Campaign 1,36646,636,1655.968331,25,707,Middle,0.017355236587894996,2.6037237908805033,66.23873324,0.03930817610062893
2025-03-17,YouTube,Campaign 3,11958,235,411.4771225,14,534,Upper,0.019652115738417797,1.7509664787234043,29.391223035714287,0.059574468085106386
2025-03-10,Meta,Campaign 1,44868,1325,1944.823389,71,1472,Upper,0.029531068913256665,1.467791236981132,27.391878718309858,0.05358490566037736
2025-03-16,Meta,Campaign 2,22170,884,1249.722736,50,1099,Upper,0.03987370320252594,1.4137135022624434,24.99445472,0.05656108597285068
2024-09-13,Google,Campaign 5,28398,2240,1081.847188,125,2491,Lower,0.07887879428128741,0.4829674946428571,8.654777504,0.05580357142857143
2024-10-16,Meta,Campaign 5,9003,512,885.7307815,25,686,Upper,0.056869932244807284,1.7299429326171876,35.42923126,0.048828125
2025-01-28,Meta,Campaign 3,7140,465,1229.798729,14,470,Upper,0.06512605042016807,2.6447284494623657,87.84276635714286,0.030107526881720432
2024-11-23,LinkedIn,Campaign 2,13840,318,1044.034647,8,548,Middle,0.022976878612716762,3.283127820754717,130.504330875,0.025157232704402517
2025-04-07,LinkedIn,Campaign 1,44092,2078,255.4837696,113,2274,Middle,0.04712873083552572,0.12294695360923964,2.260918315044248,0.05437921077959577
2025-04-28,Meta,Campaign 3,38931,2879,154.3913482,170,3010,Upper,0.07395134982404768,0.05362672740534908,0.9081844011764707,0.05904828065300451
2025-04-08,TikTok,Campaign 4,33327,1564,1532.364993,72,1665,Middle,0.04692891649413389,0.9797730134271099,21.282847125,0.04603580562659847
2025-01-23,Meta,Campaign 2,16408,706,565.8459561,40,805,Upper,0.04302779132130668,0.8014815242209631,14.146148902499998,0.056657223796033995
2024-11-28,LinkedIn,Campaign 3,17038,313,1299.629535,9,547,Middle,0.018370700786477286,4.1521710383386585,144.40328166666666,0.02875399361022364
2024-07-19,YouTube,Campaign 5,36621,1477,1827.443514,67,1701,Upper,0.040332049916714456,1.2372671049424508,27.27527632835821,0.04536222071767095
2024-07-31,TikTok,Campaign 3,26840,1232,1928.650692,68,1479,Middle,0.04590163934426229,1.565463224025974,28.362510176470586,0.05519480519480519
2024-12-31,LinkedIn,Campaign 4,38325,1453,1620.121384,72,1612,Middle,0.03791258969341161,1.1150181582931866,22.50168588888889,0.04955264969029594
2024-11-14,Meta,Campaign 2,44408,1963,877.9182585,102,2197,Upper,0.04420374707259953,0.44723293861436575,8.60704175,0.05196128374936322
2024-08-25,Meta,Campaign 3,44782,2460,1499.465787,133,2521,Upper,0.054932785494171764,0.6095389378048781,11.274178849624061,0.0540650406504065
2025-04-02,Meta,Campaign 1,9654,287,1357.809596,17,583,Upper,0.029728609902631035,4.731043888501742,79.87115270588235,0.059233449477351915
2024-10-01,TikTok,Campaign 2,39120,2752,657.4745577,158,2770,Middle,0.0703476482617587,0.23890790614098836,4.161231377848101,0.057412790697674417
2025-02-08,YouTube,Campaign 3,48642,2162,1285.38595,99,2244,Upper,0.044447185559804286,0.5945355920444034,12.983696464646465,0.04579093432007401
2025-04-20,Verizon DSP,Campaign 3,16007,807,265.814293,33,976,Middle,0.05041544324358093,0.32938574101610907,8.054978575757577,0.040892193308550186
2024-09-13,Google,Campaign 2,6010,363,343.3640338,14,402,Lower,0.060399334442595674,0.945906429201102,24.526002414285717,0.03856749311294766
2024-12-21,Meta,Campaign 5,47115,1149,1603.512038,59,1242,Upper,0.024387137854186565,1.3955718346388164,27.17817013559322,0.05134899912967798
2024-11-02,Google,Campaign 1,24942,495,193.8641178,31,624,Lower,0.01984604281934087,0.39164468242424244,6.253681219354839,0.06262626262626263
2024-11-19,Meta,Campaign 2,45147,2025,552.041418,111,2229,Upper,0.04485347863645425,0.27261304592592595,4.9733461081081085,0.054814814814814816
2024-09-29,TikTok,Campaign 1,33207,1181,1092.160785,59,1247,Middle,0.03556479055620803,0.9247762785774768,18.511199745762713,0.04995766299745978
2025-03-05,Meta,Campaign 1,20331,712,882.1020589,34,789,Upper,0.03502041217844671,1.2389073860955055,25.944178202941174,0.047752808988764044
2024-09-08,Meta,Campaign 2,43227,2072,472.4271383,101,2107,Upper,0.047933004834941124,0.22800537562741313,4.677496418811882,0.048745173745173745
2025-02-11,Google,Campaign 3,40568,1370,402.0373138,85,1532,Lower,0.03377045947544863,0.29345789328467153,4.729850750588235,0.06204379562043796
2024-07-27,LinkedIn,Campaign 5,11390,615,1480.445071,26,856,Middle,0.053994732221246705,2.4072277577235774,56.94019503846154,0.04227642276422764
2024-08-29,Google,Campaign 1,27254,2123,702.801745,98,2265,Lower,0.07789682248477288,0.3310418016957136,7.17144637755102,0.046161092793217146
2024-09-08,YouTube,Campaign 1,32220,1042,1924.49373,46,1246,Upper,0.03234016139044072,1.8469229654510555,41.8368202173913,0.044145873320537425
2025-01-25,Meta,Campaign 3,43976,1979,907.8527885,105,2254,Upper,0.04500181917409496,0.4587431978271854,8.646217033333333,0.05305709954522486
2024-06-01,Meta,Campaign 2,7362,360,1225.354152,27,449,Upper,0.0488997555012225,3.4037615333333338,45.383487111111116,0.075
2024-09-08,Meta,Campaign 5,29604,516,282.1637405,25,714,Upper,0.017430077016619375,0.5468289544573643,11.28654962,0.04844961240310078
2025-04-28,TikTok,Campaign 1,17687,181,120.8825791,4,289,Middle,0.010233504834058913,0.6678595530386741,30.220644775,0.022099447513812154
2024-09-26,YouTube,Campaign 1,27720,1354,347.8021508,80,1395,Upper,0.048845598845598845,0.2568701261447563,4.347526885,0.059084194977843424
2025-02-13,Meta,Campaign 2,16278,784,1717.236117,45,1011,Upper,0.04816316500798624,2.19035219005102,38.1608026,0.05739795918367347
2025-01-22,Meta,Campaign 3,11271,878,1381.041295,52,1054,Upper,0.07789903291633396,1.5729399715261958,26.558486442307693,0.05922551252847381
2025-01-31,Meta,Campaign 4,49209,810,830.3481937,38,823,Upper,0.016460403584710116,1.0251212267901235,21.851268255263157,0.04691358024691358
2024-10-26,Meta,Campaign 3,14804,713,648.0713701,38,719,Upper,0.04816265874088084,0.9089360029453015,17.054509739473684,0.05329593267882188
2024-10-24,YouTube,Campaign 1,41606,2736,1921.308289,135,2851,Upper,0.0657597461904533,0.7022325617690058,14.231913251851852,0.049342105263157895
2024-06-10,Meta,Campaign 1,27924,768,1846.668838,39,978,Upper,0.02750322303394929,2.4045167161458334,47.350483025641026,0.05078125
2024-06-16,Meta,Campaign 5,35493,1150,313.34826,57,1224,Upper,0.032400755078466174,0.27247674782608694,5.497337894736842,0.049565217391304345
2025-01-04,Google,Campaign 3,23417,1588,1611.561721,77,1830,Lower,0.06781398129563992,1.014837355793451,20.929373000000002,0.04848866498740554
2025-03-02,Google,Campaign 4,29767,2101,591.0955358,102,2293,Lower,0.07058151644438472,0.2813400931937173,5.795054272549019,0.04854831032841504
2024-08-10,Meta,Campaign 5,45873,2473,1789.523614,128,2665,Upper,0.05390970723519282,0.7236245911847958,13.980653234375,0.05175899716942984
2024-12-01,Meta,Campaign 4,45328,2571,1138.023325,141,2600,Upper,0.056719908224497,0.44263839945546485,8.071087411347518,0.05484247374562427
2024-12-26,Meta,Campaign 5,44304,2573,959.0385595,134,2656,Upper,0.05807602022390755,0.3727316593470657,7.157004175373134,0.05207928488146133
2024-07-19,Meta,Campaign 3,48420,3789,211.8380824,210,3964,Upper,0.07825278810408921,0.05590870477698601,1.0087527733333332,0.055423594615993665
2024-09-20,Google,Campaign 1,22381,989,1891.394253,46,1037,Lower,0.04418926768240919,1.9124309939332658,41.117266369565215,0.046511627906976744
2025-05-12,Google,Campaign 4,35825,1621,1103.714676,91,1835,Lower,0.04524773203070481,0.6808850561381863,12.128732703296704,0.056138186304750155
2024-08-31,Meta,Campaign 3,9061,505,1715.228843,29,713,Upper,0.05573336276349189,3.396492758415842,59.145822172413794,0.05742574257425743
2024-05-24,YouTube,Campaign 4,41668,2049,799.8116035,132,2340,Upper,0.049174426418354615,0.3903424126403124,6.05917881439394,0.06442166910688141
2025-02-24,TikTok,Campaign 3,23464,472,1412.367644,22,594,Middle,0.020115922263893624,2.992304330508474,64.19852927272727,0.046610169491525424
2024-11-03,LinkedIn,Campaign 5,11494,886,374.3176079,47,1024,Middle,0.0770836958413085,0.42248037009029343,7.964204423404255,0.05304740406320542
2025-03-27,Meta,Campaign 3,32681,485,1872.459857,27,501,Upper,0.014840427159511643,3.8607419731958763,69.35036507407408,0.05567010309278351
2024-10-13,Meta,Campaign 5,38606,1231,176.3963524,55,1443,Upper,0.0318862353002124,0.14329516848090984,3.2072064072727273,0.04467912266450041
2024-06-24,Roku,Campaign 1,43883,2203,1558.106277,100,2317,Middle,0.05020167262949206,0.7072656727190195,15.58106277,0.04539264639128461
2025-05-10,Google,Campaign 5,19497,751,631.3277792,40,805,Lower,0.038518746473816486,0.8406495062583222,15.78319448,0.05326231691078562
2024-12-03,TikTok,Campaign 2,33820,2396,1408.364945,93,2689,Middle,0.07084565345949143,0.5877983910684474,15.143709086021506,0.038814691151919864
2024-10-31,YouTube,Campaign 1,37560,2766,1071.632843,160,2830,Upper,0.07364217252396166,0.38743052892263197,6.697705268750001,0.05784526391901663
2025-03-02,LinkedIn,Campaign 3,6261,108,1230.362435,5,290,Middle,0.017249640632486823,11.392244768518518,246.072487,0.046296296296296294
2025-02-21,Meta,Campaign 3,49893,1265,222.9935152,62,1557,Upper,0.025354258112360452,0.1762794586561265,3.5966696,0.04901185770750988
2025-03-19,LinkedIn,Campaign 2,32627,632,1281.311722,27,690,Middle,0.01937046004842615,2.027391965189873,47.4559897037037,0.04272151898734177
2024-07-03,Google,Campaign 3,39689,2719,1653.297785,112,2761,Lower,0.06850764695507572,0.6080536171386539,14.761587366071428,0.041191614564178004
2024-09-04,Google,Campaign 1,40519,1671,1466.711392,82,1767,Lower,0.04123991213998371,0.8777446989826451,17.886724292682928,0.049072411729503294
2024-05-31,YouTube,Campaign 1,19624,592,1086.053359,18,841,Upper,0.030167142274765593,1.8345495929054054,60.33629772222222,0.030405405405405407
2024-06-16,Meta,Campaign 5,24854,854,1752.41295,59,982,Upper,0.034360666291140256,2.0520057962529274,29.70191440677966,0.06908665105386416
2024-06-29,Meta,Campaign 4,19470,327,434.5970073,14,562,Upper,0.01679506933744222,1.3290428357798165,31.042643378571427,0.04281345565749235
2024-12-31,Meta,Campaign 3,8734,280,1953.275285,19,348,Upper,0.03205862147927639,6.975983160714286,102.80396236842105,0.06785714285714285
2024-12-17,Google,Campaign 2,5605,384,682.8690173,20,607,Lower,0.06851025869759143,1.7783047325520833,34.143450865,0.052083333333333336
2024-08-30,YouTube,Campaign 1,32263,2452,133.6125798,144,2655,Upper,0.07600037194309271,0.05449126419249592,0.9278651375,0.05872756933115824
2025-01-21,Meta,Campaign 1,30974,1777,1376.8724,82,2072,Upper,0.0573706980047782,0.7748297129994373,16.791126829268293,0.04614518851997749
2024-11-16,Roku,Campaign 1,9990,681,1544.388291,24,891,Middle,0.06816816816816818,2.2678242158590307,64.349512125,0.03524229074889868
2024-06-12,Verizon DSP,Campaign 4,28100,1460,1741.336155,71,1544,Middle,0.05195729537366548,1.1926959965753425,24.525861338028168,0.04863013698630137
2025-01-26,Meta,Campaign 4,40268,1662,1774.863261,74,1682,Upper,0.04127346776596801,1.0679080992779784,23.984638662162162,0.044524669073405534
2024-10-22,Google,Campaign 3,22268,437,1169.541195,25,618,Lower,0.01962457337883959,2.6762956407322656,46.7816478,0.057208237986270026
2025-04-21,Google,Campaign 2,6252,278,693.4378644,6,470,Lower,0.044465770953294945,2.4943808071942444,115.5729774,0.02158273381294964
2025-03-16,Google,Campaign 4,14695,774,1293.956301,36,968,Lower,0.05267097652262674,1.6717781666666667,35.94323058333333,0.046511627906976744
2024-07-22,Google,Campaign 5,6066,472,252.6990676,30,698,Lower,0.07781074843389384,0.5353793805084746,8.423302253333334,0.0635593220338983
2025-03-15,Google,Campaign 4,39037,899,1401.555987,47,1047,Lower,0.023029433614263392,1.5590166707452724,29.820340148936168,0.05228031145717464
2024-07-07,Google,Campaign 1,18113,663,842.1839812,23,896,Lower,0.036603544415613094,1.2702624150829562,36.61669483478261,0.03469079939668175
2024-08-19,Google,Campaign 2,5182,175,713.1910337,6,246,Lower,0.033770744886144344,4.075377335428572,118.86517228333334,0.03428571428571429
2024-06-02,Meta,Campaign 3,22927,829,1567.055736,47,1049,Upper,0.03615824137479827,1.8902964246079614,33.34161140425532,0.05669481302774427
2024-08-28,Google,Campaign 4,27026,1341,626.5926122,64,1442,Lower,0.04961888551764967,0.4672577272184936,9.790509565625,0.047725577926920205
2024-07-04,Verizon DSP,Campaign 1,23855,943,400.1505796,52,998,Middle,0.0395304967512052,0.42433783626723226,7.695203453846154,0.05514316012725345
2024-05-18,Google,Campaign 5,39064,2613,1612.992879,134,2912,Lower,0.06689023141511366,0.6172953995407577,12.037260291044776,0.05128205128205128
2024-12-29,Google,Campaign 5,29137,1400,325.6041882,74,1662,Lower,0.048048872567525824,0.23257442014285715,4.400056597297297,0.05285714285714286
2024-08-02,LinkedIn,Campaign 3,40865,1209,1685.138027,48,1464,Middle,0.029585219625596477,1.3938279793217534,35.107042229166666,0.03970223325062035
2024-12-15,Roku,Campaign 3,40645,1167,698.7559136,45,1255,Middle,0.0287120186984869,0.59876256520994,15.52790919111111,0.038560411311053984
2025-04-12,YouTube,Campaign 4,30575,989,1890.437017,47,1079,Upper,0.032346688470973016,1.911463111223458,40.22206419148936,0.047522750252780584
2024-06-28,Google,Campaign 3,13484,734,847.4303367,34,998,Lower,0.0544348857905666,1.1545372434604904,24.92442166764706,0.04632152588555858
2025-04-29,Google,Campaign 1,23296,1423,1664.016014,49,1640,Lower,0.0610834478021978,1.1693717596626845,33.95951048979592,0.03443429374560787
2025-05-09,Google,Campaign 1,23402,1772,1413.755866,82,1830,Lower,0.07572002392957868,0.7978306241534988,17.24092519512195,0.046275395033860044
2025-01-08,Meta,Campaign 1,47207,764,1851.411377,34,914,Upper,0.016184040502467856,2.423313320680628,54.453275794117644,0.04450261780104712
2024-11-06,Google,Campaign 4,22491,838,754.0870036,37,988,Lower,0.037259348183717934,0.8998651594272077,20.38072982702703,0.0441527446300716
2024-08-02,Meta,Campaign 4,32185,868,524.0873408,46,1111,Upper,0.026969084977473978,0.6037872589861751,11.393203060869565,0.052995391705069124
2025-02-23,YouTube,Campaign 3,30865,2097,839.88738,100,2109,Upper,0.06794103353312814,0.4005185407725322,8.3988738,0.047687172150691466
2024-11-20,LinkedIn,Campaign 4,41057,1425,1640.961312,60,1561,Middle,0.03470784519083226,1.1515517978947367,27.349355199999998,0.042105263157894736
